"Step","sample_pretrain - learning_rate","sample_pretrain - learning_rate__MIN","sample_pretrain - learning_rate__MAX"
"876","0.005544465770953295","0.005544465770953295","0.005544465770953295"
"877","0.005543186180422265","0.005543186180422265","0.005543186180422265"
"878","0.005541906589891235","0.005541906589891235","0.005541906589891235"
"879","0.005540626999360205","0.005540626999360205","0.005540626999360205"
"880","0.0055393474088291745","0.0055393474088291745","0.0055393474088291745"
"881","0.005538067818298145","0.005538067818298145","0.005538067818298145"
"882","0.005536788227767115","0.005536788227767115","0.005536788227767115"
"883","0.005535508637236084","0.005535508637236084","0.005535508637236084"
"884","0.005534229046705055","0.005534229046705055","0.005534229046705055"
"885","0.0055329494561740244","0.0055329494561740244","0.0055329494561740244"
"886","0.005531669865642994","0.005531669865642994","0.005531669865642994"
"887","0.005530390275111964","0.005530390275111964","0.005530390275111964"
"888","0.005529110684580934","0.005529110684580934","0.005529110684580934"
"889","0.0055278310940499046","0.0055278310940499046","0.0055278310940499046"
"890","0.005526551503518874","0.005526551503518874","0.005526551503518874"
"891","0.005525271912987843","0.005525271912987843","0.005525271912987843"
"892","0.005523992322456814","0.005523992322456814","0.005523992322456814"
"893","0.005522712731925784","0.005522712731925784","0.005522712731925784"
"894","0.0055214331413947545","0.0055214331413947545","0.0055214331413947545"
"895","0.005520153550863723","0.005520153550863723","0.005520153550863723"
"896","0.005518873960332693","0.005518873960332693","0.005518873960332693"
"897","0.005517594369801664","0.005517594369801664","0.005517594369801664"
"898","0.005516314779270634","0.005516314779270634","0.005516314779270634"
"899","0.0055150351887396035","0.0055150351887396035","0.0055150351887396035"
"900","0.005513755598208573","0.005513755598208573","0.005513755598208573"
"901","0.005512476007677543","0.005512476007677543","0.005512476007677543"
"902","0.005511196417146514","0.005511196417146514","0.005511196417146514"
"903","0.005509916826615483","0.005509916826615483","0.005509916826615483"
"904","0.005508637236084453","0.005508637236084453","0.005508637236084453"
"905","0.005507357645553423","0.005507357645553423","0.005507357645553423"
"906","0.005506078055022393","0.005506078055022393","0.005506078055022393"
"907","0.005504798464491363","0.005504798464491363","0.005504798464491363"
"908","0.005503518873960333","0.005503518873960333","0.005503518873960333"
"909","0.0055022392834293025","0.0055022392834293025","0.0055022392834293025"
"910","0.005500959692898273","0.005500959692898273","0.005500959692898273"
"911","0.005499680102367242","0.005499680102367242","0.005499680102367242"
"912","0.005498400511836213","0.005498400511836213","0.005498400511836213"
"913","0.005497120921305183","0.005497120921305183","0.005497120921305183"
"914","0.005495841330774152","0.005495841330774152","0.005495841330774152"
"915","0.005494561740243122","0.005494561740243122","0.005494561740243122"
"916","0.005493282149712092","0.005493282149712092","0.005493282149712092"
"917","0.005492002559181062","0.005492002559181062","0.005492002559181062"
"918","0.0054907229686500325","0.0054907229686500325","0.0054907229686500325"
"919","0.0054894433781190015","0.0054894433781190015","0.0054894433781190015"
"920","0.005488163787587972","0.005488163787587972","0.005488163787587972"
"921","0.005486884197056942","0.005486884197056942","0.005486884197056942"
"922","0.005485604606525912","0.005485604606525912","0.005485604606525912"
"923","0.005484325015994882","0.005484325015994882","0.005484325015994882"
"924","0.005483045425463851","0.005483045425463851","0.005483045425463851"
"925","0.005481765834932822","0.005481765834932822","0.005481765834932822"
"926","0.005480486244401792","0.005480486244401792","0.005480486244401792"
"927","0.005479206653870761","0.005479206653870761","0.005479206653870761"
"928","0.0054779270633397315","0.0054779270633397315","0.0054779270633397315"
"929","0.005476647472808701","0.005476647472808701","0.005476647472808701"
"930","0.005475367882277671","0.005475367882277671","0.005475367882277671"
"931","0.005474088291746641","0.005474088291746641","0.005474088291746641"
"932","0.005472808701215611","0.005472808701215611","0.005472808701215611"
"933","0.0054715291106845814","0.0054715291106845814","0.0054715291106845814"
"934","0.005470249520153551","0.005470249520153551","0.005470249520153551"
"935","0.00546896992962252","0.00546896992962252","0.00546896992962252"
"936","0.005467690339091491","0.005467690339091491","0.005467690339091491"
"937","0.005466410748560461","0.005466410748560461","0.005466410748560461"
"938","0.005465131158029431","0.005465131158029431","0.005465131158029431"
"939","0.0054638515674984","0.0054638515674984","0.0054638515674984"
"940","0.00546257197696737","0.00546257197696737","0.00546257197696737"
"941","0.005461292386436341","0.005461292386436341","0.005461292386436341"
"942","0.005460012795905311","0.005460012795905311","0.005460012795905311"
"943","0.00545873320537428","0.00545873320537428","0.00545873320537428"
"944","0.00545745361484325","0.00545745361484325","0.00545745361484325"
"945","0.00545617402431222","0.00545617402431222","0.00545617402431222"
"946","0.005454894433781191","0.005454894433781191","0.005454894433781191"
"947","0.00545361484325016","0.00545361484325016","0.00545361484325016"
"948","0.0054523352527191295","0.0054523352527191295","0.0054523352527191295"
"949","0.0054510556621881","0.0054510556621881","0.0054510556621881"
"950","0.00544977607165707","0.00544977607165707","0.00544977607165707"
"951","0.00544849648112604","0.00544849648112604","0.00544849648112604"
"952","0.00544721689059501","0.00544721689059501","0.00544721689059501"
"953","0.005445937300063979","0.005445937300063979","0.005445937300063979"
"954","0.00544465770953295","0.00544465770953295","0.00544465770953295"
"955","0.005443378119001919","0.005443378119001919","0.005443378119001919"
"956","0.00544209852847089","0.00544209852847089","0.00544209852847089"
"957","0.0054408189379398595","0.0054408189379398595","0.0054408189379398595"
"958","0.005439539347408829","0.005439539347408829","0.005439539347408829"
"959","0.005438259756877799","0.005438259756877799","0.005438259756877799"
"960","0.005436980166346769","0.005436980166346769","0.005436980166346769"
"961","0.00543570057581574","0.00543570057581574","0.00543570057581574"
"962","0.005434420985284709","0.005434420985284709","0.005434420985284709"
"963","0.005433141394753678","0.005433141394753678","0.005433141394753678"
"964","0.005431861804222649","0.005431861804222649","0.005431861804222649"
"965","0.005430582213691619","0.005430582213691619","0.005430582213691619"
"966","0.005429302623160589","0.005429302623160589","0.005429302623160589"
"967","0.0054280230326295585","0.0054280230326295585","0.0054280230326295585"
"968","0.005426743442098528","0.005426743442098528","0.005426743442098528"
"969","0.005425463851567499","0.005425463851567499","0.005425463851567499"
"970","0.005424184261036469","0.005424184261036469","0.005424184261036469"
"971","0.005422904670505438","0.005422904670505438","0.005422904670505438"
"972","0.005421625079974408","0.005421625079974408","0.005421625079974408"
"973","0.005420345489443378","0.005420345489443378","0.005420345489443378"
"974","0.005419065898912349","0.005419065898912349","0.005419065898912349"
"975","0.005417786308381318","0.005417786308381318","0.005417786308381318"
"976","0.005416506717850288","0.005416506717850288","0.005416506717850288"
"977","0.005415227127319258","0.005415227127319258","0.005415227127319258"
"978","0.005413947536788228","0.005413947536788228","0.005413947536788228"
"979","0.005412667946257197","0.005412667946257197","0.005412667946257197"
"980","0.005411388355726168","0.005411388355726168","0.005411388355726168"
"981","0.0054101087651951376","0.0054101087651951376","0.0054101087651951376"
"982","0.005408829174664108","0.005408829174664108","0.005408829174664108"
"983","0.005407549584133077","0.005407549584133077","0.005407549584133077"
"984","0.005406269993602047","0.005406269993602047","0.005406269993602047"
"985","0.005404990403071018","0.005404990403071018","0.005404990403071018"
"986","0.0054037108125399875","0.0054037108125399875","0.0054037108125399875"
"987","0.005402431222008957","0.005402431222008957","0.005402431222008957"
"988","0.005401151631477927","0.005401151631477927","0.005401151631477927"
"989","0.005399872040946897","0.005399872040946897","0.005399872040946897"
"990","0.005398592450415868","0.005398592450415868","0.005398592450415868"
"991","0.0053973128598848365","0.0053973128598848365","0.0053973128598848365"
"992","0.005396033269353806","0.005396033269353806","0.005396033269353806"
"993","0.005394753678822777","0.005394753678822777","0.005394753678822777"
"994","0.005393474088291747","0.005393474088291747","0.005393474088291747"
"995","0.005392194497760717","0.005392194497760717","0.005392194497760717"
"996","0.0053909149072296865","0.0053909149072296865","0.0053909149072296865"
"997","0.005389635316698656","0.005389635316698656","0.005389635316698656"
"998","0.005388355726167627","0.005388355726167627","0.005388355726167627"
"999","0.005387076135636596","0.005387076135636596","0.005387076135636596"
"1000","0.005385796545105567","0.005385796545105567","0.005385796545105567"
"1001","0.005384516954574536","0.005384516954574536","0.005384516954574536"
"1002","0.005383237364043506","0.005383237364043506","0.005383237364043506"
"1003","0.005381957773512476","0.005381957773512476","0.005381957773512476"
"1004","0.005380678182981446","0.005380678182981446","0.005380678182981446"
"1005","0.0053793985924504165","0.0053793985924504165","0.0053793985924504165"
"1006","0.005378119001919386","0.005378119001919386","0.005378119001919386"
"1007","0.005376839411388355","0.005376839411388355","0.005376839411388355"
"1008","0.005375559820857326","0.005375559820857326","0.005375559820857326"
"1009","0.005374280230326296","0.005374280230326296","0.005374280230326296"
"1010","0.0053730006397952655","0.0053730006397952655","0.0053730006397952655"
"1011","0.005371721049264235","0.005371721049264235","0.005371721049264235"
"1012","0.005370441458733205","0.005370441458733205","0.005370441458733205"
"1013","0.005369161868202176","0.005369161868202176","0.005369161868202176"
"1014","0.005367882277671146","0.005367882277671146","0.005367882277671146"
"1015","0.005366602687140115","0.005366602687140115","0.005366602687140115"
"1016","0.005365323096609085","0.005365323096609085","0.005365323096609085"
"1017","0.005364043506078055","0.005364043506078055","0.005364043506078055"
"1018","0.005362763915547026","0.005362763915547026","0.005362763915547026"
"1019","0.005361484325015995","0.005361484325015995","0.005361484325015995"
"1020","0.0053602047344849645","0.0053602047344849645","0.0053602047344849645"
"1021","0.005358925143953935","0.005358925143953935","0.005358925143953935"
"1022","0.005357645553422905","0.005357645553422905","0.005357645553422905"
"1023","0.005356365962891874","0.005356365962891874","0.005356365962891874"
"1024","0.005355086372360845","0.005355086372360845","0.005355086372360845"
"1025","0.0053538067818298144","0.0053538067818298144","0.0053538067818298144"
"1026","0.005352527191298785","0.005352527191298785","0.005352527191298785"
"1027","0.005351247600767754","0.005351247600767754","0.005351247600767754"
"1028","0.005349968010236724","0.005349968010236724","0.005349968010236724"
"1029","0.0053486884197056946","0.0053486884197056946","0.0053486884197056946"
"1030","0.005347408829174664","0.005347408829174664","0.005347408829174664"
"1031","0.005346129238643634","0.005346129238643634","0.005346129238643634"
"1032","0.005344849648112604","0.005344849648112604","0.005344849648112604"
"1033","0.005343570057581574","0.005343570057581574","0.005343570057581574"
"1034","0.0053422904670505445","0.0053422904670505445","0.0053422904670505445"
"1035","0.005341010876519513","0.005341010876519513","0.005341010876519513"
"1036","0.005339731285988484","0.005339731285988484","0.005339731285988484"
"1037","0.005338451695457454","0.005338451695457454","0.005338451695457454"
"1038","0.005337172104926424","0.005337172104926424","0.005337172104926424"
"1039","0.0053358925143953935","0.0053358925143953935","0.0053358925143953935"
"1040","0.005334612923864363","0.005334612923864363","0.005334612923864363"
"1041","0.005333333333333333","0.005333333333333333","0.005333333333333333"
"1042","0.005332053742802304","0.005332053742802304","0.005332053742802304"
"1043","0.005330774152271273","0.005330774152271273","0.005330774152271273"
"1044","0.0053294945617402435","0.0053294945617402435","0.0053294945617402435"
"1045","0.005328214971209213","0.005328214971209213","0.005328214971209213"
"1046","0.005326935380678183","0.005326935380678183","0.005326935380678183"
"1047","0.005325655790147153","0.005325655790147153","0.005325655790147153"
"1048","0.005324376199616123","0.005324376199616123","0.005324376199616123"
"1049","0.005323096609085093","0.005323096609085093","0.005323096609085093"
"1050","0.005321817018554063","0.005321817018554063","0.005321817018554063"
"1051","0.005320537428023032","0.005320537428023032","0.005320537428023032"
"1052","0.005319257837492003","0.005319257837492003","0.005319257837492003"
"1053","0.005317978246960973","0.005317978246960973","0.005317978246960973"
"1054","0.005316698656429942","0.005316698656429942","0.005316698656429942"
"1055","0.005315419065898912","0.005315419065898912","0.005315419065898912"
"1056","0.005314139475367882","0.005314139475367882","0.005314139475367882"
"1057","0.005312859884836853","0.005312859884836853","0.005312859884836853"
"1058","0.0053115802943058225","0.0053115802943058225","0.0053115802943058225"
"1059","0.0053103007037747915","0.0053103007037747915","0.0053103007037747915"
"1060","0.005309021113243762","0.005309021113243762","0.005309021113243762"
"1061","0.005307741522712732","0.005307741522712732","0.005307741522712732"
"1062","0.005306461932181703","0.005306461932181703","0.005306461932181703"
"1063","0.005305182341650672","0.005305182341650672","0.005305182341650672"
"1064","0.005303902751119641","0.005303902751119641","0.005303902751119641"
"1065","0.005302623160588612","0.005302623160588612","0.005302623160588612"
"1066","0.005301343570057582","0.005301343570057582","0.005301343570057582"
"1067","0.005300063979526552","0.005300063979526552","0.005300063979526552"
"1068","0.0052987843889955215","0.0052987843889955215","0.0052987843889955215"
"1069","0.005297504798464491","0.005297504798464491","0.005297504798464491"
"1070","0.005296225207933462","0.005296225207933462","0.005296225207933462"
"1071","0.005294945617402431","0.005294945617402431","0.005294945617402431"
"1072","0.005293666026871401","0.005293666026871401","0.005293666026871401"
"1073","0.0052923864363403714","0.0052923864363403714","0.0052923864363403714"
"1074","0.005291106845809341","0.005291106845809341","0.005291106845809341"
"1075","0.005289827255278311","0.005289827255278311","0.005289827255278311"
"1076","0.005288547664747281","0.005288547664747281","0.005288547664747281"
"1077","0.005287268074216251","0.005287268074216251","0.005287268074216251"
"1078","0.005285988483685221","0.005285988483685221","0.005285988483685221"
"1079","0.00528470889315419","0.00528470889315419","0.00528470889315419"
"1080","0.005283429302623161","0.005283429302623161","0.005283429302623161"
"1081","0.005282149712092131","0.005282149712092131","0.005282149712092131"
"1082","0.005280870121561101","0.005280870121561101","0.005280870121561101"
"1083","0.00527959053103007","0.00527959053103007","0.00527959053103007"
"1084","0.00527831094049904","0.00527831094049904","0.00527831094049904"
"1085","0.00527703134996801","0.00527703134996801","0.00527703134996801"
"1086","0.005275751759436981","0.005275751759436981","0.005275751759436981"
"1087","0.00527447216890595","0.00527447216890595","0.00527447216890595"
"1088","0.00527319257837492","0.00527319257837492","0.00527319257837492"
"1089","0.00527191298784389","0.00527191298784389","0.00527191298784389"
"1090","0.00527063339731286","0.00527063339731286","0.00527063339731286"
"1091","0.00526935380678183","0.00526935380678183","0.00526935380678183"
"1092","0.0052680742162508","0.0052680742162508","0.0052680742162508"
"1093","0.00526679462571977","0.00526679462571977","0.00526679462571977"
"1094","0.00526551503518874","0.00526551503518874","0.00526551503518874"
"1095","0.005264235444657709","0.005264235444657709","0.005264235444657709"
"1096","0.00526295585412668","0.00526295585412668","0.00526295585412668"
"1097","0.0052616762635956495","0.0052616762635956495","0.0052616762635956495"
"1098","0.005260396673064619","0.005260396673064619","0.005260396673064619"
"1099","0.005259117082533589","0.005259117082533589","0.005259117082533589"
"1100","0.005257837492002559","0.005257837492002559","0.005257837492002559"
"1101","0.00525655790147153","0.00525655790147153","0.00525655790147153"
"1102","0.005255278310940499","0.005255278310940499","0.005255278310940499"
"1103","0.005253998720409469","0.005253998720409469","0.005253998720409469"
"1104","0.005252719129878439","0.005252719129878439","0.005252719129878439"
"1105","0.005251439539347409","0.005251439539347409","0.005251439539347409"
"1106","0.0052501599488163795","0.0052501599488163795","0.0052501599488163795"
"1107","0.0052488803582853485","0.0052488803582853485","0.0052488803582853485"
"1108","0.005247600767754318","0.005247600767754318","0.005247600767754318"
"1109","0.005246321177223289","0.005246321177223289","0.005246321177223289"
"1110","0.005245041586692259","0.005245041586692259","0.005245041586692259"
"1111","0.005243761996161229","0.005243761996161229","0.005243761996161229"
"1112","0.005242482405630198","0.005242482405630198","0.005242482405630198"
"1113","0.005241202815099168","0.005241202815099168","0.005241202815099168"
"1114","0.005239923224568139","0.005239923224568139","0.005239923224568139"
"1115","0.005238643634037108","0.005238643634037108","0.005238643634037108"
"1116","0.005237364043506078","0.005237364043506078","0.005237364043506078"
"1117","0.005236084452975048","0.005236084452975048","0.005236084452975048"
"1118","0.005234804862444018","0.005234804862444018","0.005234804862444018"
"1119","0.005233525271912988","0.005233525271912988","0.005233525271912988"
"1120","0.005232245681381958","0.005232245681381958","0.005232245681381958"
"1121","0.0052309660908509276","0.0052309660908509276","0.0052309660908509276"
"1122","0.005229686500319898","0.005229686500319898","0.005229686500319898"
"1123","0.005228406909788867","0.005228406909788867","0.005228406909788867"
"1124","0.005227127319257838","0.005227127319257838","0.005227127319257838"
"1125","0.005225847728726808","0.005225847728726808","0.005225847728726808"
"1126","0.0052245681381957775","0.0052245681381957775","0.0052245681381957775"
"1127","0.005223288547664747","0.005223288547664747","0.005223288547664747"
"1128","0.005222008957133717","0.005222008957133717","0.005222008957133717"
"1129","0.005220729366602687","0.005220729366602687","0.005220729366602687"
"1130","0.005219449776071658","0.005219449776071658","0.005219449776071658"
"1131","0.0052181701855406265","0.0052181701855406265","0.0052181701855406265"
"1132","0.005216890595009597","0.005216890595009597","0.005216890595009597"
"1133","0.005215611004478567","0.005215611004478567","0.005215611004478567"
"1134","0.005214331413947537","0.005214331413947537","0.005214331413947537"
"1135","0.005213051823416507","0.005213051823416507","0.005213051823416507"
"1136","0.0052117722328854765","0.0052117722328854765","0.0052117722328854765"
"1137","0.005210492642354447","0.005210492642354447","0.005210492642354447"
"1138","0.005209213051823417","0.005209213051823417","0.005209213051823417"
"1139","0.005207933461292386","0.005207933461292386","0.005207933461292386"
"1140","0.005206653870761357","0.005206653870761357","0.005206653870761357"
"1141","0.005205374280230326","0.005205374280230326","0.005205374280230326"
"1142","0.005204094689699296","0.005204094689699296","0.005204094689699296"
"1143","0.005202815099168266","0.005202815099168266","0.005202815099168266"
"1144","0.005201535508637236","0.005201535508637236","0.005201535508637236"
"1145","0.0052002559181062065","0.0052002559181062065","0.0052002559181062065"
"1146","0.005198976327575176","0.005198976327575176","0.005198976327575176"
"1147","0.005197696737044146","0.005197696737044146","0.005197696737044146"
"1148","0.005196417146513116","0.005196417146513116","0.005196417146513116"
"1149","0.005195137555982086","0.005195137555982086","0.005195137555982086"
"1150","0.005193857965451056","0.005193857965451056","0.005193857965451056"
"1151","0.005192578374920025","0.005192578374920025","0.005192578374920025"
"1152","0.005191298784388995","0.005191298784388995","0.005191298784388995"
"1153","0.005190019193857966","0.005190019193857966","0.005190019193857966"
"1154","0.005188739603326936","0.005188739603326936","0.005188739603326936"
"1155","0.0051874600127959055","0.0051874600127959055","0.0051874600127959055"
"1156","0.005186180422264875","0.005186180422264875","0.005186180422264875"
"1157","0.005184900831733845","0.005184900831733845","0.005184900831733845"
"1158","0.005183621241202816","0.005183621241202816","0.005183621241202816"
"1159","0.005182341650671785","0.005182341650671785","0.005182341650671785"
"1160","0.0051810620601407545","0.0051810620601407545","0.0051810620601407545"
"1161","0.005179782469609725","0.005179782469609725","0.005179782469609725"
"1162","0.005178502879078695","0.005178502879078695","0.005178502879078695"
"1163","0.005177223288547665","0.005177223288547665","0.005177223288547665"
"1164","0.005175943698016635","0.005175943698016635","0.005175943698016635"
"1165","0.0051746641074856044","0.0051746641074856044","0.0051746641074856044"
"1166","0.005173384516954575","0.005173384516954575","0.005173384516954575"
"1167","0.005172104926423544","0.005172104926423544","0.005172104926423544"
"1168","0.005170825335892515","0.005170825335892515","0.005170825335892515"
"1169","0.0051695457453614846","0.0051695457453614846","0.0051695457453614846"
"1170","0.005168266154830454","0.005168266154830454","0.005168266154830454"
"1171","0.005166986564299424","0.005166986564299424","0.005166986564299424"
"1172","0.005165706973768394","0.005165706973768394","0.005165706973768394"
"1173","0.005164427383237364","0.005164427383237364","0.005164427383237364"
"1174","0.0051631477927063345","0.0051631477927063345","0.0051631477927063345"
"1175","0.005161868202175303","0.005161868202175303","0.005161868202175303"
"1176","0.005160588611644274","0.005160588611644274","0.005160588611644274"
"1177","0.005159309021113244","0.005159309021113244","0.005159309021113244"
"1178","0.005158029430582214","0.005158029430582214","0.005158029430582214"
"1179","0.0051567498400511835","0.0051567498400511835","0.0051567498400511835"
"1180","0.005155470249520153","0.005155470249520153","0.005155470249520153"
"1181","0.005154190658989124","0.005154190658989124","0.005154190658989124"
"1182","0.005152911068458094","0.005152911068458094","0.005152911068458094"
"1183","0.005151631477927064","0.005151631477927064","0.005151631477927064"
"1184","0.0051503518873960335","0.0051503518873960335","0.0051503518873960335"
"1185","0.005149072296865003","0.005149072296865003","0.005149072296865003"
"1186","0.005147792706333974","0.005147792706333974","0.005147792706333974"
"1187","0.005146513115802943","0.005146513115802943","0.005146513115802943"
"1188","0.005145233525271913","0.005145233525271913","0.005145233525271913"
"1189","0.005143953934740883","0.005143953934740883","0.005143953934740883"
"1190","0.005142674344209853","0.005142674344209853","0.005142674344209853"
"1191","0.005141394753678823","0.005141394753678823","0.005141394753678823"
"1192","0.005140115163147793","0.005140115163147793","0.005140115163147793"
"1193","0.005138835572616763","0.005138835572616763","0.005138835572616763"
"1194","0.005137555982085733","0.005137555982085733","0.005137555982085733"
"1195","0.005136276391554702","0.005136276391554702","0.005136276391554702"
"1196","0.005134996801023672","0.005134996801023672","0.005134996801023672"
"1197","0.005133717210492643","0.005133717210492643","0.005133717210492643"
"1198","0.0051324376199616125","0.0051324376199616125","0.0051324376199616125"
"1199","0.005131158029430582","0.005131158029430582","0.005131158029430582"
"1200","0.005129878438899552","0.005129878438899552","0.005129878438899552"
"1201","0.005128598848368522","0.005128598848368522","0.005128598848368522"
"1202","0.005127319257837493","0.005127319257837493","0.005127319257837493"
"1203","0.005126039667306462","0.005126039667306462","0.005126039667306462"
"1204","0.005124760076775431","0.005124760076775431","0.005124760076775431"
"1205","0.005123480486244402","0.005123480486244402","0.005123480486244402"
"1206","0.005122200895713372","0.005122200895713372","0.005122200895713372"
"1207","0.005120921305182342","0.005120921305182342","0.005120921305182342"
"1208","0.0051196417146513115","0.0051196417146513115","0.0051196417146513115"
"1209","0.005118362124120281","0.005118362124120281","0.005118362124120281"
"1210","0.005117082533589252","0.005117082533589252","0.005117082533589252"
"1211","0.005115802943058221","0.005115802943058221","0.005115802943058221"
"1212","0.005114523352527192","0.005114523352527192","0.005114523352527192"
"1213","0.0051132437619961614","0.0051132437619961614","0.0051132437619961614"
"1214","0.005111964171465131","0.005111964171465131","0.005111964171465131"
"1215","0.005110684580934101","0.005110684580934101","0.005110684580934101"
"1216","0.005109404990403071","0.005109404990403071","0.005109404990403071"
"1217","0.005108125399872041","0.005108125399872041","0.005108125399872041"
"1218","0.005106845809341011","0.005106845809341011","0.005106845809341011"
"1219","0.00510556621880998","0.00510556621880998","0.00510556621880998"
"1220","0.005104286628278951","0.005104286628278951","0.005104286628278951"
"1221","0.005103007037747921","0.005103007037747921","0.005103007037747921"
"1222","0.005101727447216891","0.005101727447216891","0.005101727447216891"
"1223","0.00510044785668586","0.00510044785668586","0.00510044785668586"
"1224","0.00509916826615483","0.00509916826615483","0.00509916826615483"
"1225","0.005097888675623801","0.005097888675623801","0.005097888675623801"
"1226","0.005096609085092771","0.005096609085092771","0.005096609085092771"
"1227","0.0050953294945617405","0.0050953294945617405","0.0050953294945617405"
"1228","0.00509404990403071","0.00509404990403071","0.00509404990403071"
"1229","0.00509277031349968","0.00509277031349968","0.00509277031349968"
"1230","0.005091490722968651","0.005091490722968651","0.005091490722968651"
"1231","0.00509021113243762","0.00509021113243762","0.00509021113243762"
"1232","0.00508893154190659","0.00508893154190659","0.00508893154190659"
"1233","0.00508765195137556","0.00508765195137556","0.00508765195137556"
"1234","0.00508637236084453","0.00508637236084453","0.00508637236084453"
"1235","0.0050850927703135","0.0050850927703135","0.0050850927703135"
"1236","0.00508381317978247","0.00508381317978247","0.00508381317978247"
"1237","0.0050825335892514395","0.0050825335892514395","0.0050825335892514395"
"1238","0.00508125399872041","0.00508125399872041","0.00508125399872041"
"1239","0.005079974408189379","0.005079974408189379","0.005079974408189379"
"1240","0.005078694817658349","0.005078694817658349","0.005078694817658349"
"1241","0.00507741522712732","0.00507741522712732","0.00507741522712732"
"1242","0.005076135636596289","0.005076135636596289","0.005076135636596289"
"1243","0.005074856046065259","0.005074856046065259","0.005074856046065259"
"1244","0.005073576455534229","0.005073576455534229","0.005073576455534229"
"1245","0.005072296865003199","0.005072296865003199","0.005072296865003199"
"1246","0.0050710172744721695","0.0050710172744721695","0.0050710172744721695"
"1247","0.0050697376839411385","0.0050697376839411385","0.0050697376839411385"
"1248","0.005068458093410108","0.005068458093410108","0.005068458093410108"
"1249","0.005067178502879079","0.005067178502879079","0.005067178502879079"
"1250","0.005065898912348049","0.005065898912348049","0.005065898912348049"
"1251","0.005064619321817019","0.005064619321817019","0.005064619321817019"
"1252","0.005063339731285988","0.005063339731285988","0.005063339731285988"
"1253","0.005062060140754958","0.005062060140754958","0.005062060140754958"
"1254","0.005060780550223929","0.005060780550223929","0.005060780550223929"
"1255","0.005059500959692898","0.005059500959692898","0.005059500959692898"
"1256","0.0050582213691618685","0.0050582213691618685","0.0050582213691618685"
"1257","0.005056941778630838","0.005056941778630838","0.005056941778630838"
"1258","0.005055662188099808","0.005055662188099808","0.005055662188099808"
"1259","0.005054382597568778","0.005054382597568778","0.005054382597568778"
"1260","0.005053103007037748","0.005053103007037748","0.005053103007037748"
"1261","0.005051823416506718","0.005051823416506718","0.005051823416506718"
"1262","0.005050543825975688","0.005050543825975688","0.005050543825975688"
"1263","0.005049264235444658","0.005049264235444658","0.005049264235444658"
"1264","0.005047984644913628","0.005047984644913628","0.005047984644913628"
"1265","0.005046705054382598","0.005046705054382598","0.005046705054382598"
"1266","0.0050454254638515675","0.0050454254638515675","0.0050454254638515675"
"1267","0.005044145873320537","0.005044145873320537","0.005044145873320537"
"1268","0.005042866282789507","0.005042866282789507","0.005042866282789507"
"1269","0.005041586692258478","0.005041586692258478","0.005041586692258478"
"1270","0.005040307101727448","0.005040307101727448","0.005040307101727448"
"1271","0.005039027511196417","0.005039027511196417","0.005039027511196417"
"1272","0.005037747920665387","0.005037747920665387","0.005037747920665387"
"1273","0.005036468330134357","0.005036468330134357","0.005036468330134357"
"1274","0.005035188739603328","0.005035188739603328","0.005035188739603328"
"1275","0.005033909149072297","0.005033909149072297","0.005033909149072297"
"1276","0.0050326295585412665","0.0050326295585412665","0.0050326295585412665"
"1277","0.005031349968010237","0.005031349968010237","0.005031349968010237"
"1278","0.005030070377479207","0.005030070377479207","0.005030070377479207"
"1279","0.005028790786948177","0.005028790786948177","0.005028790786948177"
"1280","0.005027511196417147","0.005027511196417147","0.005027511196417147"
"1281","0.005026231605886116","0.005026231605886116","0.005026231605886116"
"1282","0.005024952015355087","0.005024952015355087","0.005024952015355087"
"1283","0.005023672424824056","0.005023672424824056","0.005023672424824056"
"1284","0.005022392834293026","0.005022392834293026","0.005022392834293026"
"1285","0.0050211132437619965","0.0050211132437619965","0.0050211132437619965"
"1286","0.005019833653230966","0.005019833653230966","0.005019833653230966"
"1287","0.005018554062699936","0.005018554062699936","0.005018554062699936"
"1288","0.005017274472168906","0.005017274472168906","0.005017274472168906"
"1289","0.005015994881637876","0.005015994881637876","0.005015994881637876"
"1290","0.005014715291106846","0.005014715291106846","0.005014715291106846"
"1291","0.005013435700575815","0.005013435700575815","0.005013435700575815"
"1292","0.005012156110044785","0.005012156110044785","0.005012156110044785"
"1293","0.005010876519513756","0.005010876519513756","0.005010876519513756"
"1294","0.005009596928982726","0.005009596928982726","0.005009596928982726"
"1295","0.0050083173384516955","0.0050083173384516955","0.0050083173384516955"
"1296","0.005007037747920665","0.005007037747920665","0.005007037747920665"
"1297","0.005005758157389635","0.005005758157389635","0.005005758157389635"
"1298","0.005004478566858606","0.005004478566858606","0.005004478566858606"
"1299","0.005003198976327576","0.005003198976327576","0.005003198976327576"
"1300","0.005001919385796545","0.005001919385796545","0.005001919385796545"
"1301","0.005000639795265515","0.005000639795265515","0.005000639795265515"
"1302","0.004999360204734485","0.004999360204734485","0.004999360204734485"
"1303","0.004998080614203455","0.004998080614203455","0.004998080614203455"
"1304","0.004996801023672425","0.004996801023672425","0.004996801023672425"
"1305","0.004995521433141395","0.004995521433141395","0.004995521433141395"
"1306","0.004994241842610365","0.004994241842610365","0.004994241842610365"
"1307","0.004992962252079335","0.004992962252079335","0.004992962252079335"
"1308","0.004991682661548305","0.004991682661548305","0.004991682661548305"
"1309","0.0049904030710172746","0.0049904030710172746","0.0049904030710172746"
