"Step","sample_pretrain - rolling_loss","sample_pretrain - rolling_loss__MIN","sample_pretrain - rolling_loss__MAX"
"1039","0.2527520452358036","0.2527520452358036","0.2527520452358036"
"1040","0.2527519030448718","0.2527519030448718","0.2527519030448718"
"1041","0.2527279959173871","0.2527279959173871","0.2527279959173871"
"1042","0.252714131477927","0.252714131477927","0.252714131477927"
"1043","0.25272026805688713","0.25272026805688713","0.25272026805688713"
"1044","0.25271267361111105","0.25271267361111105","0.25271267361111105"
"1045","0.2526938795853269","0.2526938795853269","0.2526938795853269"
"1046","0.2526763663161249","0.2526763663161249","0.2526763663161249"
"1047","0.25267381009232726","0.25267381009232726","0.25267381009232726"
"1048","0.2526687738549618","0.2526687738549618","0.2526687738549618"
"1049","0.2526600234350174","0.2526600234350174","0.2526600234350174"
"1050","0.2526525297619047","0.2526525297619047","0.2526525297619047"
"1051","0.2526400947510307","0.2526400947510307","0.2526400947510307"
"1052","0.2526524378168567","0.2526524378168567","0.2526524378168567"
"1053","0.25264868233618226","0.25264868233618226","0.25264868233618226"
"1054","0.25264122786211257","0.25264122786211257","0.25264122786211257"
"1055","0.2526411927330174","0.2526411927330174","0.2526411927330174"
"1056","0.25263745857007575","0.25263745857007575","0.25263745857007575"
"1057","0.2526140216020183","0.2526140216020183","0.2526140216020183"
"1058","0.2525955517485822","0.2525955517485822","0.2525955517485822"
"1059","0.2526017075857727","0.2526017075857727","0.2526017075857727"
"1060","0.25258819772012575","0.25258819772012575","0.25258819772012575"
"1061","0.25256489553879985","0.25256489553879985","0.25256489553879985"
"1062","0.2525686107187696","0.2525686107187696","0.2525686107187696"
"1063","0.25253679640953275","0.25253679640953275","0.25253679640953275"
"1064","0.25252339833959897","0.25252339833959897","0.25252339833959897"
"1065","0.2525222515649452","0.2525222515649452","0.2525222515649452"
"1066","0.25253087867417134","0.25253087867417134","0.25253087867417134"
"1067","0.2525358286472977","0.2525358286472977","0.2525358286472977"
"1068","0.2525249200218477","0.2525249200218477","0.2525249200218477"
"1069","0.2525176859214219","0.2525176859214219","0.2525176859214219"
"1070","0.25250681464174457","0.25250681464174457","0.25250681464174457"
"1071","0.25251420012449427","0.25251420012449427","0.25251420012449427"
"1072","0.2525057816386816","0.2525057816386816","0.2525057816386816"
"1073","0.25251194082013045","0.25251194082013045","0.25251194082013045"
"1074","0.2525035401148355","0.2525035401148355","0.2525035401148355"
"1075","0.25249757751937985","0.25249757751937985","0.25249757751937985"
"1076","0.25250009680916974","0.25250009680916974","0.25250009680916974"
"1077","0.25249173050139273","0.25249173050139273","0.25249173050139273"
"1078","0.2524688852813852","0.2524688852813852","0.2524688852813852"
"1079","0.25245211615693536","0.25245211615693536","0.25245211615693536"
"1080","0.2524353780864197","0.2524353780864197","0.2524353780864197"
"1081","0.25242228453592347","0.25242228453592347","0.25242228453592347"
"1082","0.2524140288046826","0.2524140288046826","0.2524140288046826"
"1083","0.2524154066635887","0.2524154066635887","0.2524154066635887"
"1084","0.25240957487699867","0.25240957487699867","0.25240957487699867"
"1085","0.2523905529953916","0.2523905529953916","0.2523905529953916"
"1086","0.2523823568907304","0.2523823568907304","0.2523823568907304"
"1087","0.2523765716038024","0.2523765716038024","0.2523765716038024"
"1088","0.2523779775582107","0.2523779775582107","0.2523779775582107"
"1089","0.2523734025864706","0.2523734025864706","0.2523734025864706"
"1090","0.25236883600917415","0.25236883600917415","0.25236883600917415"
"1091","0.25235950389550854","0.25235950389550854","0.25235950389550854"
"1092","0.25235376602564086","0.25235376602564086","0.25235376602564086"
"1093","0.25234327348276897","0.25234327348276897","0.25234327348276897"
"1094","0.25232208828458247","0.25232208828458247","0.25232208828458247"
"1095","0.25230332001522054","0.25230332001522054","0.25230332001522054"
"1096","0.25230597057481735","0.25230597057481735","0.25230597057481735"
"1097","0.25230030765724687","0.25230030765724687","0.25230030765724687"
"1098","0.25228279637219175","0.25228279637219175","0.25228279637219175"
"1099","0.252275980057628","0.252275980057628","0.252275980057628"
"1100","0.2522703598484847","0.2522703598484847","0.2522703598484847"
"1101","0.25227066303360574","0.25227066303360574","0.25227066303360574"
"1102","0.25225796846642456","0.25225796846642456","0.25225796846642456"
"1103","0.25225828233605313","0.25225828233605313","0.25225828233605313"
"1104","0.25225269852053134","0.25225269852053134","0.25225269852053134"
"1105","0.25225537330316733","0.25225537330316733","0.25225537330316733"
"1106","0.2522545113773356","0.2522545113773356","0.2522545113773356"
"1107","0.2522560034628123","0.2522560034628123","0.2522560034628123"
"1108","0.2522527921931407","0.2522527921931407","0.2522527921931407"
"1109","0.252253109032161","0.252253109032161","0.252253109032161"
"1110","0.25224404091591585","0.25224404091591585","0.25224404091591585"
"1111","0.2522349891239123","0.2522349891239123","0.2522349891239123"
"1112","0.25222946642685845","0.25222946642685845","0.25222946642685845"
"1113","0.252222783767595","0.252222783767595","0.252222783767595"
"1114","0.25221260659784556","0.25221260659784556","0.25221260659784556"
"1115","0.25220244768310907","0.25220244768310907","0.25220244768310907"
"1116","0.25220164090501784","0.25220164090501784","0.25220164090501784"
"1117","0.25220083557147116","0.25220083557147116","0.25220083557147116"
"1118","0.2521802325581395","0.2521802325581395","0.2521802325581395"
"1119","0.25217712056896036","0.25217712056896036","0.25217712056896036"
"1120","0.2521751767113095","0.2521751767113095","0.2521751767113095"
"1121","0.2521743978590544","0.2521743978590544","0.2521743978590544"
"1122","0.2521585338680926","0.2521585338680926","0.2521585338680926"
"1123","0.2521380602552686","0.2521380602552686","0.2521380602552686"
"1124","0.2521349996293001","0.2521349996293001","0.2521349996293001"
"1125","0.2521145833333333","0.2521145833333333","0.2521145833333333"
"1126","0.2521127053730018","0.2521127053730018","0.2521127053730018"
"1127","0.2521142968056788","0.2521142968056788","0.2521142968056788"
"1128","0.2521031877955083","0.2521031877955083","0.2521031877955083"
"1129","0.2521047848390906","0.2521047848390906","0.2521047848390906"
"1130","0.2520983130530973","0.2520983130530973","0.2520983130530973"
"1131","0.2520941552460949","0.2520941552460949","0.2520941552460949"
"1132","0.25208540378386335","0.25208540378386335","0.25208540378386335"
"1133","0.2520686231244484","0.2520686231244484","0.2520686231244484"
"1134","0.25206220605526164","0.25206220605526164","0.25206220605526164"
"1135","0.25206612518355365","0.25206612518355365","0.25206612518355365"
"1136","0.2520792070129108","0.2520792070129108","0.2520792070129108"
"1137","0.2520808139108766","0.2520808139108766","0.2520808139108766"
"1138","0.2520812737990627","0.2520812737990627","0.2520812737990627"
"1139","0.252079446517413","0.252079446517413","0.252079446517413"
"1140","0.2520650584795322","0.2520650584795322","0.2520650584795322"
"1141","0.25207237803096705","0.25207237803096705","0.25207237803096705"
"1142","0.2520728436952715","0.2520728436952715","0.2520728436952715"
"1143","0.2520664734616507","0.2520664734616507","0.2520664734616507"
"1144","0.2520726343968532","0.2520726343968532","0.2520726343968532"
"1145","0.2520605895196507","0.2520605895196507","0.2520605895196507"
"1146","0.25205424665503207","0.25205424665503207","0.25205424665503207"
"1147","0.2520513204736996","0.2520513204736996","0.2520513204736996"
"1148","0.252048399390244","0.252048399390244","0.252048399390244"
"1149","0.25203981723237606","0.25203981723237606","0.25203981723237606"
"1150","0.2520278532608697","0.2520278532608697","0.2520278532608697"
"1151","0.25202835396756457","0.25202835396756457","0.25202835396756457"
"1152","0.25202320240162046","0.25202320240162046","0.25202320240162046"
"1153","0.25200902536860376","0.25200902536860376","0.25200902536860376"
"1154","0.2520005145147315","0.2520005145147315","0.2520005145147315"
"1155","0.25199878246753254","0.25199878246753254","0.25199878246753254"
"1156","0.25198241061130344","0.25198241061130344","0.25198241061130344"
"1157","0.2519818226015558","0.2519818226015558","0.2519818226015558"
"1158","0.2519789867587796","0.2519789867587796","0.2519789867587796"
"1159","0.2519772792637332","0.2519772792637332","0.2519772792637332"
"1160","0.25196547234195416","0.25196547234195416","0.25196547234195416"
"1161","0.2519604148722367","0.2519604148722367","0.2519604148722367"
"1162","0.2519564866609295","0.2519564866609295","0.2519564866609295"
"1163","0.2519335321725424","0.2519335321725424","0.2519335321725424"
"1164","0.2519262779209623","0.2519262779209623","0.2519262779209623"
"1165","0.2519290951359085","0.2519290951359085","0.2519290951359085"
"1166","0.2519218571326473","0.2519218571326473","0.2519218571326473"
"1167","0.2519257890602686","0.2519257890602686","0.2519257890602686"
"1168","0.2519297142551371","0.2519297142551371","0.2519297142551371"
"1169","0.25190912817222705","0.25190912817222705","0.25190912817222705"
"1170","0.25188969017094026","0.25188969017094026","0.25188969017094026"
"1171","0.25187695701679486","0.25187695701679486","0.25187695701679486"
"1172","0.2518720225398181","0.2518720225398181","0.2518720225398181"
"1173","0.2518637663398694","0.2518637663398694","0.2518637663398694"
"1174","0.25185330600511086","0.25185330600511086","0.25185330600511086"
"1175","0.25184175531914904","0.25184175531914904","0.25184175531914904"
"1176","0.2518280098497733","0.2518280098497733","0.2518280098497733"
"1177","0.2518054375531012","0.2518054375531012","0.2518054375531012"
"1178","0.2517950622524053","0.2517950622524053","0.2517950622524053"
"1179","0.2517902265337858","0.2517902265337858","0.2517902265337858"
"1180","0.25179091631355943","0.25179091631355943","0.25179091631355943"
"1181","0.2517662468247249","0.2517662468247249","0.2517662468247249"
"1182","0.2517559397913142","0.2517559397913142","0.2517559397913142"
"1183","0.2517467508453086","0.2517467508453086","0.2517467508453086"
"1184","0.2517364776886262","0.2517364776886262","0.2517364776886262"
"1185","0.2517284194796063","0.2517284194796063","0.2517284194796063"
"1186","0.251718179103429","0.251718179103429","0.251718179103429"
"1187","0.2517200224655996","0.2517200224655996","0.2517200224655996"
"1188","0.2517196706649832","0.2517196706649832","0.2517196706649832"
"1189","0.25171603413232413","0.25171603413232413","0.25171603413232413"
"1190","0.25171787464985995","0.25171787464985995","0.25171787464985995"
"1191","0.25169893996641485","0.25169893996641485","0.25169893996641485"
"1192","0.25170406879194634","0.25170406879194634","0.25170406879194634"
"1193","0.25170482327465776","0.25170482327465776","0.25170482327465776"
"1194","0.2517055764935791","0.2517055764935791","0.2517055764935791"
"1195","0.2516899843096235","0.2516899843096235","0.2516899843096235"
"1196","0.2516874825808251","0.2516874825808251","0.2516874825808251"
"1197","0.25168498503202463","0.25168498503202463","0.25168498503202463"
"1198","0.25167270972454103","0.25167270972454103","0.25167270972454103"
"1199","0.2516745725604672","0.2516745725604672","0.2516745725604672"
"1200","0.25166883680555574","0.25166883680555574","0.25166883680555574"
"1201","0.25165985810435765","0.25165985810435765","0.25165985810435765"
"1202","0.25165522739878","0.25165522739878","0.25165522739878"
"1203","0.25164952202826285","0.25164952202826285","0.25164952202826285"
"1204","0.25165139638704337","0.25165139638704337","0.25165139638704337"
"1205","0.2516359785615493","0.2516359785615493","0.2516359785615493"
"1206","0.2516464984107244","0.2516464984107244","0.2516464984107244"
"1207","0.25164729183927115","0.25164729183927115","0.25164729183927115"
"1208","0.2516405387693159","0.2516405387693159","0.2516405387693159"
"1209","0.2516456437827408","0.2516456437827408","0.2516456437827408"
"1210","0.2516389032369148","0.2516389032369148","0.2516389032369148"
"1211","0.251603143063584","0.251603143063584","0.251603143063584"
"1212","0.25160396899064924","0.25160396899064924","0.25160396899064924"
"1213","0.25159513259137145","0.25159513259137145","0.25159513259137145"
"1214","0.2515927460873149","0.2515927460873149","0.2515927460873149"
"1215","0.25157214506172865","0.25157214506172865","0.25157214506172865"
"1216","0.25155264871162303","0.25155264871162303","0.25155264871162303"
"1217","0.25154174370035626","0.25154174370035626","0.25154174370035626"
"1218","0.25153833983305984","0.25153833983305984","0.25153833983305984"
"1219","0.25151357841126626","0.25151357841126626","0.25151357841126626"
"1220","0.2514984631147543","0.2514984631147543","0.2514984631147543"
"1221","0.25149936868686895","0.25149936868686895","0.25149936868686895"
"1222","0.2514928140343701","0.2514928140343701","0.2514928140343701"
"1223","0.25146710615971674","0.25146710615971674","0.25146710615971674"
"1224","0.2514680351307192","0.2514680351307192","0.2514680351307192"
"1225","0.2514540816326533","0.2514540816326533","0.2514540816326533"
"1226","0.25144864736269734","0.25144864736269734","0.25144864736269734"
"1227","0.2514283652540073","0.2514283652540073","0.2514283652540073"
"1228","0.25142084011943566","0.25142084011943566","0.25142084011943566"
"1229","0.25140591097097936","0.25140591097097936","0.25140591097097936"
"1230","0.25139100609756126","0.25139100609756126","0.25139100609756126"
"1231","0.2513867028838346","0.2513867028838346","0.2513867028838346"
"1232","0.2513845204274895","0.2513845204274895","0.2513845204274895"
"1233","0.2513633329954045","0.2513633329954045","0.2513633329954045"
"1234","0.25136117301458705","0.25136117301458705","0.25136117301458705"
"1235","0.25136007085020273","0.25136007085020273","0.25136007085020273"
"1236","0.2513515962108957","0.2513515962108957","0.2513515962108957"
"1237","0.2513473457289144","0.2513473457289144","0.2513473457289144"
"1238","0.25134415387722164","0.25134415387722164","0.25134415387722164"
"1239","0.2513357126042511","0.2513357126042511","0.2513357126042511"
"1240","0.2513178343413982","0.2513178343413982","0.2513178343413982"
"1241","0.25131467398603313","0.25131467398603313","0.25131467398603313"
"1242","0.2512915995705854","0.2512915995705854","0.2512915995705854"
"1243","0.2512758950120679","0.2512758950120679","0.2512758950120679"
"1244","0.2512717293006434","0.2512717293006434","0.2512717293006434"
"1245","0.2512508366800539","0.2512508366800539","0.2512508366800539"
"1246","0.25124251772338185","0.25124251772338185","0.25124251772338185"
"1247","0.2512321237636999","0.2512321237636999","0.2512321237636999"
"1248","0.25121757311698756","0.25121757311698756","0.25121757311698756"
"1249","0.25122181078195926","0.25122181078195926","0.25122181078195926"
"1250","0.2512114583333337","0.2512114583333337","0.2512114583333337"
"1251","0.25120320410338437","0.25120320410338437","0.25120320410338437"
"1252","0.2511939230564434","0.2511939230564434","0.2511939230564434"
"1253","0.2511815393056668","0.2511815393056668","0.2511815393056668"
"1254","0.25116917530568883","0.25116917530568883","0.25116917530568883"
"1255","0.2511537184594957","0.2511537184594957","0.2511537184594957"
"1256","0.25114243298832306","0.25114243298832306","0.25114243298832306"
"1257","0.2511446317289847","0.2511446317289847","0.2511446317289847"
"1258","0.25113751159247516","0.25113751159247516","0.25113751159247516"
"1259","0.25111695790309807","0.25111695790309807","0.25111695790309807"
"1260","0.25111400462962996","0.25111400462962996","0.25111400462962996"
"1261","0.25110486056040215","0.25110486056040215","0.25110486056040215"
"1262","0.2511029533148445","0.2511029533148445","0.2511029533148445"
"1263","0.2510989871997892","0.2510989871997892","0.2510989871997892"
"1264","0.2510816356803801","0.2510816356803801","0.2510816356803801"
"1265","0.25107048748353133","0.25107048748353133","0.25107048748353133"
"1266","0.2510521573854664","0.2510521573854664","0.2510521573854664"
"1267","0.2510441331228628","0.2510441331228628","0.2510441331228628"
"1268","0.2510186645636176","0.2510186645636176","0.2510186645636176"
"1269","0.25101683576306844","0.25101683576306844","0.25101683576306844"
"1270","0.2510180856299217","0.2510180856299217","0.2510180856299217"
"1271","0.25101113788355667","0.25101113788355667","0.25101113788355667"
"1272","0.2509888463050319","0.2509888463050319","0.2509888463050319"
"1273","0.2509788639041638","0.2509788639041638","0.2509788639041638"
"1274","0.2509668530873892","0.2509668530873892","0.2509668530873892"
"1275","0.25096405228758206","0.25096405228758206","0.25096405228758206"
"1276","0.2509561536703243","0.2509561536703243","0.2509561536703243"
"1277","0.25094826742364956","0.25094826742364956","0.25094826742364956"
"1278","0.2509465065858116","0.2509465065858116","0.2509465065858116"
"1279","0.25094576654938794","0.25094576654938794","0.25094576654938794"
"1280","0.2509256998697921","0.2509256998697921","0.2509256998697921"
"1281","0.25092599368982604","0.25092599368982604","0.25092599368982604"
"1282","0.25092527138585585","0.25092527138585585","0.25092527138585585"
"1283","0.25093469894777903","0.25093469894777903","0.25093469894777903"
"1284","0.25092788648753933","0.25092788648753933","0.25092788648753933"
"1285","0.25093121757457887","0.25093121757457887","0.25093121757457887"
"1286","0.2509223934033181","0.2509223934033181","0.2509223934033181"
"1287","0.2509135829448333","0.2509135829448333","0.2509135829448333"
"1288","0.25089872056159457","0.25089872056159457","0.25089872056159457"
"1289","0.2509000436384798","0.2509000436384798","0.2509000436384798"
"1290","0.25088117732558174","0.25088117732558174","0.25088117732558174"
"1291","0.25087040892073365","0.25087040892073365","0.25087040892073365"
"1292","0.25087981327399417","0.25087981327399417","0.25087981327399417"
"1293","0.25086906258056235","0.25086906258056235","0.25086906258056235"
"1294","0.25086738472436926","0.25086738472436926","0.25086738472436926"
"1295","0.25086269305019343","0.25086269305019343","0.25086269305019343"
"1296","0.2508720743312761","0.2508720743312761","0.2508720743312761"
"1297","0.2508653784374201","0.2508653784374201","0.2508653784374201"
"1298","0.25084765825629207","0.25084765825629207","0.25084765825629207"
"1299","0.2508319701052095","0.2508319701052095","0.2508319701052095"
"1300","0.2507962740384619","0.2507962740384619","0.2507962740384619"
"1301","0.2507856536638487","0.2507856536638487","0.2507856536638487"
"1302","0.25078505024321596","0.25078505024321596","0.25078505024321596"
"1303","0.2507754540803278","0.2507754540803278","0.2507754540803278"
"1304","0.25077186381646255","0.25077186381646255","0.25077186381646255"
"1305","0.2507592991698599","0.2507592991698599","0.2507592991698599"
"1306","0.2507537327718227","0.2507537327718227","0.2507537327718227"
"1307","0.2507551485590414","0.2507551485590414","0.2507551485590414"
"1308","0.2507495938455661","0.2507495938455661","0.2507495938455661"
"1309","0.2507420581869115","0.2507420581869115","0.2507420581869115"
"1310","0.2507365219465652","0.2507365219465652","0.2507365219465652"
"1311","0.25072404176201407","0.25072404176201407","0.25072404176201407"
"1312","0.25071555036839466","0.25071555036839466","0.25071555036839466"
"1313","0.25069219662350883","0.25069219662350883","0.25069219662350883"
"1314","0.2506906789066467","0.2506906789066467","0.2506906789066467"
"1315","0.250690153675539","0.250690153675539","0.250690153675539"
"1316","0.2506728090172242","0.2506728090172242","0.2506728090172242"
"1317","0.25067921886864114","0.25067921886864114","0.25067921886864114"
"1318","0.25067870352807314","0.25067870352807314","0.25067870352807314"
"1319","0.2506791761435434","0.2506791761435434","0.2506791761435434"
"1320","0.25068162089646495","0.25068162089646495","0.25068162089646495"
"1321","0.2506732194675753","0.2506732194675753","0.2506732194675753"
"1322","0.25065399646999525","0.25065399646999525","0.25065399646999525"
"1323","0.2506229922524568","0.2506229922524568","0.2506229922524568"
"1324","0.2506176044813699","0.2506176044813699","0.2506176044813699"
"1325","0.25061615566037765","0.25061615566037765","0.25061615566037765"
"1326","0.25061176313474137","0.25061176313474137","0.25061176313474137"
"1327","0.2506083584526504","0.2506083584526504","0.2506083584526504"
"1328","0.2505873101782132","0.2505873101782132","0.2505873101782132"
"1329","0.2505702125658393","0.2505702125658393","0.2505702125658393"
"1330","0.2505619517543862","0.2505619517543862","0.2505619517543862"
"1331","0.25055468163035344","0.25055468163035344","0.25055468163035344"
"1332","0.250553287662663","0.250553287662663","0.250553287662663"
"1333","0.2505440813328335","0.2505440813328335","0.2505440813328335"
"1334","0.25052805628435815","0.25052805628435815","0.25052805628435815"
"1335","0.25051790730337115","0.25051790730337115","0.25051790730337115"
"1336","0.25049705276946144","0.25049705276946144","0.25049705276946144"
"1337","0.25048109885315417","0.25048109885315417","0.25048109885315417"
"1338","0.250482685600399","0.250482685600399","0.250482685600399"
"1339","0.2504745456808567","0.2504745456808567","0.2504745456808567"
"1340","0.25046836131840833","0.25046836131840833","0.25046836131840833"
"1341","0.2504612152000998","0.2504612152000998","0.2504612152000998"
"1342","0.2504599012667664","0.2504599012667664","0.2504599012667664"
"1343","0.2504556806899979","0.2504556806899979","0.2504556806899979"
"1344","0.25044080946180597","0.25044080946180597","0.25044080946180597"
"1345","0.2504288646220574","0.2504288646220574","0.2504288646220574"
"1346","0.2504343502352654","0.2504343502352654","0.2504343502352654"
"1347","0.2504340277777782","0.2504340277777782","0.2504340277777782"
"1348","0.25042597830118735","0.25042597830118735","0.25042597830118735"
"1349","0.2504189059797385","0.2504189059797385","0.2504189059797385"
"1350","0.25041859567901276","0.25041859567901276","0.25041859567901276"
"1351","0.2504038289538617","0.2504038289538617","0.2504038289538617"
"1352","0.25039775178747575","0.25039775178747575","0.25039775178747575"
"1353","0.25039649544222753","0.25039649544222753","0.25039649544222753"
"1354","0.25039427929591374","0.25039427929591374","0.25039427929591374"
"1355","0.2503978321033214","0.2503978321033214","0.2503978321033214"
"1356","0.25040041943215374","0.25040041943215374","0.25040041943215374"
"1357","0.2504058815401625","0.2504058815401625","0.2504058815401625"
"1358","0.25039599441580795","0.25039599441580795","0.25039599441580795"
"1359","0.2503784568923232","0.2503784568923232","0.2503784568923232"
"1360","0.2503686044730396","0.2503686044730396","0.2503686044730396"
"1361","0.2503597232427141","0.2503597232427141","0.2503597232427141"
"1362","0.25035945912873264","0.25035945912873264","0.25035945912873264"
"1363","0.25034582110540515","0.25034582110540515","0.25034582110540515"
"1364","0.25033220307917925","0.25033220307917925","0.25033220307917925"
"1365","0.2503205128205132","0.2503205128205132","0.2503205128205132"
"1366","0.25030693326012726","0.25030693326012726","0.25030693326012726"
"1367","0.2502905160326753","0.2502905160326753","0.2502905160326753"
"1368","0.2502760264376222","0.2502760264376222","0.2502760264376222"
"1369","0.2502710692111033","0.2502710692111033","0.2502710692111033"
"1370","0.25024711070559646","0.25024711070559646","0.25024711070559646"
"1371","0.25024408126671566","0.25024408126671566","0.25024408126671566"
"1372","0.2502420052842569","0.2502420052842569","0.2502420052842569"
"1373","0.25023993232580755","0.25023993232580755","0.25023993232580755"
"1374","0.2502321764313443","0.2502321764313443","0.2502321764313443"
"1375","0.25024526515151546","0.25024526515151546","0.25024526515151546"
"1376","0.25023940921753907","0.25023940921753907","0.25023940921753907"
"1377","0.2502259970346166","0.2502259970346166","0.2502259970346166"
"1378","0.2502069348693762","0.2502069348693762","0.2502069348693762"
"1379","0.25020395213923163","0.25020395213923163","0.25020395213923163"
"1380","0.25019719957729497","0.25019719957729497","0.25019719957729497"
"1381","0.2501838568066621","0.2501838568066621","0.2501838568066621"
"1382","0.25019126115533075","0.25019126115533075","0.25019126115533075"
"1383","0.25017700048204417","0.25017700048204417","0.25017700048204417"
"1384","0.25016464203998107","0.25016464203998107","0.25016464203998107"
"1385","0.25016452316486193","0.25016452316486193","0.25016452316486193"
"1386","0.25015876773689305","0.25015876773689305","0.25015876773689305"
"1387","0.25015959204518173","0.25015959204518173","0.25015959204518173"
"1388","0.2501576008645536","0.2501576008645536","0.2501576008645536"
"1389","0.2501443634509242","0.2501443634509242","0.2501443634509242"
"1390","0.25013770233812976","0.25013770233812976","0.25013770233812976"
"1391","0.2501497723460343","0.2501497723460343","0.2501497723460343"
"1392","0.25014779394157116","0.25014779394157116","0.25014779394157116"
"1393","0.2501355363125152","0.2501355363125152","0.2501355363125152"
"1394","0.2501270325203255","0.2501270325203255","0.2501270325203255"
"1395","0.25013254181600986","0.25013254181600986","0.25013254181600986"
"1396","0.2501371104942696","0.2501371104942696","0.2501371104942696"
"1397","0.25014353674540707","0.25014353674540707","0.25014353674540707"
"1398","0.2501369143419173","0.2501369143419173","0.2501369143419173"
"1399","0.2501321628544201","0.2501321628544201","0.2501321628544201"
"1400","0.25013485863095264","0.25013485863095264","0.25013485863095264"
"1401","0.250136621163455","0.250136621163455","0.250136621163455"
"1402","0.25012352145744204","0.25012352145744204","0.25012352145744204"
"1403","0.25010951235447876","0.25010951235447876","0.25010951235447876"
"1404","0.25011778104226046","0.25011778104226046","0.25011778104226046"
"1405","0.2501084297153028","0.2501084297153028","0.2501084297153028"
"1406","0.2501120569582743","0.2501120569582743","0.2501120569582743"
"1407","0.25010827558635423","0.25010827558635423","0.25010827558635423"
"1408","0.25010172526041696","0.25010172526041696","0.25010172526041696"
"1409","0.2501016530636388","0.2501016530636388","0.2501016530636388"
"1410","0.2500978871158396","0.2500978871158396","0.2500978871158396"
"1411","0.25008674403496367","0.25008674403496367","0.25008674403496367"
"1412","0.2500710059608124","0.2500710059608124","0.2500710059608124"
"1413","0.25008293524416164","0.25008293524416164","0.25008293524416164"
"1414","0.2500773514851488","0.2500773514851488","0.2500773514851488"
"1415","0.25006901501766815","0.25006901501766815","0.25006901501766815"
"1416","0.25006620762711895","0.25006620762711895","0.25006620762711895"
"1417","0.2500661609033171","0.2500661609033171","0.2500661609033171"
"1418","0.2500560134579222","0.2500560134579222","0.2500560134579222"
"1419","0.25005230355884456","0.25005230355884456","0.25005230355884456"
"1420","0.25005776848591577","0.25005776848591577","0.25005776848591577"
"1421","0.25004581574008944","0.25004581574008944","0.25004581574008944"
"1422","0.2500384581575249","0.2500384581575249","0.2500384581575249"
"1423","0.25001647048489134","0.25001647048489134","0.25001647048489134"
"1424","0.25001371576544973","0.25001371576544973","0.25001371576544973"
"1425","0.25002010233918154","0.25002010233918154","0.25002010233918154"
"1426","0.2500155227325856","0.2500155227325856","0.2500155227325856"
"1427","0.2500000000000002","0.2500000000000002","0.2500000000000002"
"1428","0.2499917935924372","0.2499917935924372","0.2499917935924372"
"1429","0.249989976965244","0.249989976965244","0.249989976965244"
"1430","0.24997905740093262","0.24997905740093262","0.24997905740093262"
"1431","0.24998817115071068","0.24998817115071068","0.24998817115071068"
"1432","0.249985451582868","0.249985451582868","0.249985451582868"
"1433","0.2499654716213075","0.2499654716213075","0.2499654716213075"
"1434","0.2499573236285451","0.2499573236285451","0.2499573236285451"
"1435","0.24995826074332192","0.24995826074332192","0.24995826074332192"
"1436","0.24995103586350995","0.24995103586350995","0.24995103586350995"
"1437","0.2499447271514732","0.2499447271514732","0.2499447271514732"
"1438","0.24992484498145595","0.24992484498145595","0.24992484498145595"
"1439","0.24991765838545307","0.24991765838545307","0.24991765838545307"
"1440","0.24991590711805575","0.24991590711805575","0.24991590711805575"
"1441","0.24991777266944273","0.24991777266944273","0.24991777266944273"
"1442","0.2499087999884422","0.2499087999884422","0.2499087999884422"
"1443","0.24989983974358998","0.24989983974358998","0.24989983974358998"
"1444","0.2499017125461683","0.2499017125461683","0.2499017125461683"
"1445","0.2499017805651675","0.2499017805651675","0.2499017805651675"
"1446","0.24989644565467983","0.24989644565467983","0.24989644565467983"
"1447","0.24988211961529627","0.24988211961529627","0.24988211961529627"
"1448","0.24986601490561722","0.24986601490561722","0.24986601490561722"
"1449","0.2498571212905455","0.2498571212905455","0.2498571212905455"
"1450","0.24983926005747153","0.24983926005747153","0.24983926005747153"
"1451","0.24983667872731477","0.24983667872731477","0.24983667872731477"
"1452","0.24984665547520687","0.24984665547520687","0.24984665547520687"
"1453","0.2498404880706587","0.2498404880706587","0.2498404880706587"
"1454","0.24983343363136204","0.24983343363136204","0.24983343363136204"
"1455","0.24981743986254323","0.24981743986254323","0.24981743986254323"
"1456","0.24980057377518344","0.24980057377518344","0.24980057377518344"
"1457","0.24979534860443864","0.24979534860443864","0.24979534860443864"
"1458","0.2497963820301786","0.2497963820301786","0.2497963820301786"
"1459","0.24978402730180516","0.24978402730180516","0.24978402730180516"
"1460","0.24977971603881302","0.24977971603881302","0.24977971603881302"
"1461","0.24975491244581363","0.24975491244581363","0.24975491244581363"
"1462","0.24973904896260857","0.24973904896260857","0.24973904896260857"
"1463","0.24972765721121012","0.24972765721121012","0.24972765721121012"
"1464","0.24973495844717697","0.24973495844717697","0.24973495844717697"
"1465","0.249727140216155","0.249727140216155","0.249727140216155"
"1466","0.24972910271714446","0.24972910271714446","0.24972910271714446"
"1467","0.2497257370483984","0.2497257370483984","0.2497257370483984"
"1468","0.24973656760899213","0.24973656760899213","0.24973656760899213"
"1469","0.2497225649534834","0.2497225649534834","0.2497225649534834"
"1470","0.24970680980725657","0.24970680980725657","0.24970680980725657"
"1471","0.24971054979605742","0.24971054979605742","0.24971054979605742"
"1472","0.24971340013586987","0.24971340013586987","0.24971340013586987"
"1473","0.24971624660556718","0.24971624660556718","0.24971624660556718"
"1474","0.24970848880597046","0.24970848880597046","0.24970848880597046"
"1475","0.2497069209039551","0.2497069209039551","0.2497069209039551"
